alpha,H,He,Na,Al,Si,O,Na_1,O_1,Si_2,O_2,Al_3,O_3,amu/ion,thetaK_Al,thetaTilt_Al,thetaM_Al,thetaN_Al,3dK_Al,3dTilt_Al,3dM_Al,3dN_Al,energyK_Al,energyE_Al,thetaK_Na,thetaTilt_Na,thetaM_Na,thetaN_Na,3dK_Na,3dTilt_Na,3dM_Na,3dN_Na,energyK_Na,energyE_Na,thetaK_O,thetaTilt_O,thetaM_O,thetaN_O,3dK_O,3dTilt_O,3dM_O,3dN_O,energyK_O,energyE_O,thetaK_Si,thetaTilt_Si,thetaM_Si,thetaN_Si,3dK_Si,3dTilt_Si,3dM_Si,3dN_Si,energyK_Si,energyE_Si
37.0,0.0,0.0,0.00441064453124995,0.0,0.00268164062499995,0.0,0.0,0.0,0.001818359375,0.00752587890625,0.004457519531250001,0.0102392578125,0.631931403414503,1.7693796530654544,-0.4825875146720443,5.642037725638534,1.5582356347773352,8.283185307179584,0.27312534745659667,1.0,1.0,0.07053103876299674,4.22454861185356,1.6382001122802476,-0.3057576548778108,3.914766414135314,2.0136067924594956,8.283185307179584,0.19417819798217006,1.0,1.0,0.2802264245747095,1.3749894105844473,1.674231868708549,-0.3264473444910214,3.730300695222283,1.9764863306351694,8.283185307179584,0.218783769160582,1.0,1.0,0.1037184854184303,3.3846131552647805,1.7510179536622026,-0.41167635213460196,4.0834804280580705,1.7748794713301763,8.283185307179584,0.2782411809946437,1.0,1.0,0.05777135659903506,4.881207618930834
38.0,0.0,0.0,0.004537780761718706,0.0,0.0027565917968749563,0.0,0.0,0.0,0.00188525390625,0.007772888183593751,0.004585510253906251,0.010513427734375,0.6505998265667918,1.7608460066730198,-0.4906865302485074,5.786076201600506,1.5889346262049084,8.283185307179584,0.2796511439484065,1.0,1.0,0.07024528834774468,4.237823757067638,1.6361545987750827,-0.30507025634533935,3.881723766103127,2.035504116068521,8.283185307179584,0.19577230993213626,1.0,1.0,0.2800054943165875,1.375942151472179,1.6720349376162942,-0.3305910145840266,3.7701674995397036,1.9889171210890644,8.283185307179584,0.22258644666488836,1.0,1.0,0.10341718785684167,3.3928688178021007,1.7487130408786817,-0.4249384561151826,4.246707042595341,1.7798633193985713,8.283185307179584,0.2858239218066294,1.0,1.0,0.057461417165719134,4.900987487491117
39.0,0.0,0.0,0.004664916992187462,0.0,0.0028315429687499625,0.0,0.0,0.0,0.0019521484375,0.008019897460937501,0.004713500976562501,0.01078759765625,0.6692682497190805,1.752578604857439,-0.4987855458249705,5.930114677562477,1.619633617632482,8.283185307179584,0.28617694044021635,1.0,1.0,0.06995953793249263,4.251098902281715,1.6341824588581058,-0.3043828578128679,3.8486811180709406,2.0574014396775464,8.283185307179584,0.19736642188210246,1.0,1.0,0.2797845640584656,1.3768948923599105,1.669872268469339,-0.3347346846770319,3.8100343038571243,2.0013479115429593,8.283185307179584,0.22638912416919474,1.0,1.0,0.10311589029525303,3.4011244803394205,1.7467892745734717,-0.43820056009576325,4.409933657132611,1.7848471674669666,8.283185307179584,0.29340666261861514,1.0,1.0,0.057151477732403214,4.9207673560514
40.0,0.0,0.0,0.004792053222656219,0.0,0.0029064941406249686,0.0,0.0,0.0,0.00201904296875,0.008266906738281251,0.0048414916992187505,0.011061767578125,0.6879366728713692,1.7445640637217106,-0.5068845614014336,6.074153153524449,1.6503326090600552,8.283185307179584,0.2927027369320262,1.0,1.0,0.06967378751724057,4.264374047495792,1.6322830480833026,-0.30369545928039643,3.815638470038754,2.079298763286572,8.283185307179584,0.19896053383206863,1.0,1.0,0.27956363380034366,1.377847633247642,1.6677429798149284,-0.33887835477003714,3.849901108174545,2.0137787019968543,8.283185307179584,0.23019180167350112,1.0,1.0,0.10281459273366439,3.4093801428767403,1.7452099685947884,-0.45146266407634394,4.573160271669881,1.7898310155353616,8.283185307179584,0.3009894034306009,1.0,1.0,0.05684153829908729,4.940547224611682
41.0,0.0,0.0,0.004919189453124975,0.0,0.002981445312499975,0.0,0.0,0.0,0.0020859375,0.008513916015625001,0.004969482421875001,0.0113359375,0.7066050960236578,1.7367898103178392,-0.5149835769778967,6.21819162948642,1.6810316004876285,8.283185307179584,0.2992285334238361,1.0,1.0,0.06938803710198853,4.277649192709869,1.6304557565890083,-0.30300806074792497,3.7825958220065674,2.1011960868955972,8.283185307179584,0.20055464578203483,1.0,1.0,0.2793427035422217,1.3788003741353734,1.665646213979397,-0.34302202486304234,3.889767912491966,2.026209492450749,8.283185307179584,0.23399447917780747,1.0,1.0,0.10251329517207575,3.4176358054140605,1.7439419536014475,-0.4647247680569246,4.736386886207152,1.7948148636037566,8.283185307179584,0.30857214424258667,1.0,1.0,0.05653159886577136,4.960327093171964
42.0,0.0,0.0,0.005046325683593731,0.0,0.003056396484374981,0.0,0.0,0.0,0.0021528320312500003,0.008760925292968751,0.005097473144531251,0.011610107421875,0.7252735191759465,1.7292440144569423,-0.5230825925543597,6.362230105448392,1.7117305919152017,8.283185307179584,0.305754329915646,1.0,1.0,0.06910228668673649,4.290924337923945,1.6287000083470435,-0.3023206622154535,3.749553173974381,2.1230934105046226,8.283185307179584,0.20214875773200103,1.0,1.0,0.27912177328409976,1.3797531150231048,1.6635811361017776,-0.34716569495604754,3.929634716809387,2.038640282904644,8.283185307179584,0.23779715668211382,1.0,1.0,0.1022119976104871,3.4258914679513808,1.7429551058252666,-0.47798687203750523,4.8996135007444215,1.7997987116721517,8.283185307179584,0.31615488505457245,1.0,1.0,0.05622165943245543,4.980106961732246
43.0,0.0,0.0,0.005173461914062488,0.0,0.003131347656249987,0.0,0.0,0.0,0.0022197265625,0.0090079345703125,0.0052254638671875,0.01188427734375,0.7439419423282352,1.7219155273547657,-0.5311816081308228,6.506268581410364,1.742429583342775,8.283185307179584,0.31228012640745584,1.0,1.0,0.06881653627148443,4.304199483138023,1.6270152604562975,-0.30163326368298204,3.716510525942194,2.144990734113648,8.283185307179584,0.2037428696819672,1.0,1.0,0.27890084302597784,1.3807058559108365,1.661546933215385,-0.35130936504905275,3.9695015211268077,2.051071073358539,8.283185307179584,0.24159983418642017,1.0,1.0,0.10191070004889848,3.4341471304887006,1.7422219475364251,-0.4912489760180859,5.062840115281691,1.8047825597405467,8.283185307179584,0.3237376258665582,1.0,1.0,0.055911719999139506,4.999886830292528
44.0,0.0,0.0,0.005300598144531244,0.0,0.0032062988281249937,0.0,0.0,0.0,0.00228662109375,0.00925494384765625,0.005353454589843751,0.012158447265625,0.7626103654805239,1.7147938261327123,-0.5392806237072859,6.650307057372335,1.7731285747703485,8.283185307179584,0.3188059228992657,1.0,1.0,0.06853078585623237,4.3174746283521,1.6254010024786272,-0.3009458651505106,3.683467877910008,2.166888057722674,8.283185307179584,0.2053369816319334,1.0,1.0,0.27867991276785586,1.3816585967985682,1.6595428133765346,-0.35545303514205795,4.009368325444228,2.0635018638124336,8.283185307179584,0.24540251169072652,1.0,1.0,0.10160940248730985,3.4424027930260204,1.7417173067772675,-0.5045110799986665,5.226066729818962,1.809766407808942,8.283185307179584,0.3313203666785439,1.0,1.0,0.05560178056582358,5.019666698852811
45.0,0.0,0.0,0.005427734375,0.0,0.00328125,0.0,0.0,0.0,0.002353515625,0.009501953125,0.0054814453125,0.0124326171875,0.7812787886328125,1.7078689635931483,-0.547379639283749,6.794345533334306,1.8038275661979217,8.283185307179584,0.3253317193910755,1.0,1.0,0.06824503544098032,4.330749773566177,1.623856755815508,-0.3002584666180391,3.6504252298778215,2.1887853813316993,8.283185307179584,0.2069310935818996,1.0,1.0,0.27845898250973394,1.3826113376862996,1.6575680048311696,-0.3595967052350632,4.049235129761649,2.0759326542663286,8.283185307179584,0.2492051891950329,1.0,1.0,0.1013081049257212,3.4506584555633406,1.7414180263510655,-0.5177731839792472,5.389293344356232,1.814750255877337,8.283185307179584,0.33890310749052965,1.0,1.0,0.05529184113250765,5.039446567413093
46.0,0.0,0.0,0.00583349609375,0.0,0.00340820312499995,0.0,0.0,4.8828125e-07,0.0025556640625,0.010377929687499999,0.0057998046875,0.013056640625000001,0.8326779086062295,1.7055144363189374,-0.5420499008384452,6.570434188020048,1.8337839278516768,8.283185307179584,0.32585505818655414,1.0,1.0,0.06832339086875233,4.326914465384813,1.635040733514395,-0.32105289183048746,3.938146269256614,2.0876937481305577,8.283185307179584,0.21067574719085735,1.0,1.0,0.2769989578340852,1.3890415721387162,1.6674194425149649,-0.37838118921748704,4.2788857316043,2.013061513737585,8.283185307179584,0.2542932339677506,1.0,1.0,0.10146153485622927,3.44629025960271,1.7419767904749688,-0.5377359470660317,5.608459609407042,1.8241333730862745,8.283185307179584,0.34008220374210374,1.0,1.0,0.055331864900048794,5.036709097243358
47.0,0.0,0.0,0.006036376953125,0.0,0.003471679687499925,0.0,0.0,7.32421875e-07,0.00265673828125,0.010815917968749998,0.005958984375,0.01336865234375,0.858377468592938,1.70451297672118,-0.5393850316157933,6.45847851536292,1.8487621086785544,8.283185307179584,0.32611672758429344,1.0,1.0,0.06836256858263834,4.324996811294131,1.6417453217291367,-0.33145010443671163,4.0820067889460105,2.037147931529987,8.283185307179584,0.21254807399533623,1.0,1.0,0.2762689454962608,1.3922566893649244,1.672883416019015,-0.38777343120869895,4.393711032525625,1.981625943473213,8.283185307179584,0.2568372563541095,1.0,1.0,0.1015382498214833,3.4441061616223942,1.7423396805299756,-0.5477173286094239,5.7180427419324475,1.8288249316907434,8.283185307179584,0.3406717518678908,1.0,1.0,0.055351876783819365,5.035340362158491
48.0,0.0,0.0,0.0062392578125,0.0,0.0035351562499999,0.0,0.0,9.765625e-07,0.0027578125,0.01125390625,0.0061181640625,0.0136806640625,0.8840770285796463,1.7036314290227237,-0.5367201623931415,6.346522842705791,1.8637402895054318,8.283185307179584,0.32637839698203275,1.0,1.0,0.06840174629652433,4.323079157203448,1.6491694531491587,-0.3418473170429358,4.225867308635407,1.9866021149294164,8.283185307179584,0.21442040079981511,1.0,1.0,0.2755389331584364,1.3954718065911325,1.6786949537605143,-0.39716567319991086,4.50853633344695,1.9501903732088413,8.283185307179584,0.25938127874046835,1.0,1.0,0.10161496478673733,3.441922063642079,1.7427502622036717,-0.557698710152816,5.827625874457853,1.8335164902952124,8.283185307179584,0.34126129999367777,1.0,1.0,0.055371888667589936,5.033971627073624
49.0,0.0,0.0,0.006583984375,0.0,0.0037265624999999495,0.0,0.0,1.953125e-06,0.0029160156249999998,0.011956054687499999,0.006525878906249999,0.01433740234375,0.93478218682542,1.7007336430692241,-0.5807509944085685,7.549210961795669,1.8210907779847263,8.283185307179584,0.34020558210414875,1.0,1.0,0.06709978082329593,4.3887689698713945,1.6118436764256794,-0.2833221007310302,3.4775669509715037,2.271615512592801,8.283185307179584,0.20551009486516048,1.0,1.0,0.27897511318133283,1.3805310544916516,1.6675584804180463,-0.3935043795039962,4.486193402936024,2.0015566116140984,8.283185307179584,0.26036999160670415,1.0,1.0,0.10051070809173887,3.4738885977959795,1.7545546609527793,-0.5691484570638343,6.06573041926594,1.7721525574644028,8.283185307179584,0.3481670827397226,1.0,1.0,0.05526956333807706,5.040983180625009
50.0,0.0,0.0,0.00675634765625,0.0,0.0038222656249999746,0.0,0.0,2.44140625e-06,0.0029951171875,0.01230712890625,0.0067297363281249994,0.014665771484375,0.9601347659483068,1.7022399607694587,-0.602766410416282,8.150555021340608,1.7997660222243734,8.283185307179584,0.3471191746652068,1.0,1.0,0.06644879808668173,4.421613876205368,1.601661019042967,-0.25405949257507743,3.1034167721395516,2.414122211424493,8.283185307179584,0.20105494189783316,1.0,1.0,0.28069320319278107,1.373060678441911,1.662110858141281,-0.3916737326560389,4.475021937680561,2.027239730816727,8.283185307179584,0.26086434803982206,1.0,1.0,0.09995857974423965,3.4898718648729297,1.7608712927779204,-0.5748733305193435,6.184782691669984,1.741470591048998,8.283185307179584,0.351619974112745,1.0,1.0,0.05521840067332062,5.044488957400701
51.0,0.0,0.0,0.0069287109375,0.0,0.00391796875,0.0,0.0,2.9296875e-06,0.00307421875,0.012658203125,0.00693359375,0.014994140625,0.9854873450711936,1.705322815640113,-0.6247818264239955,8.751899080885549,1.7784412664640208,8.283185307179584,0.3540327672262648,1.0,1.0,0.06579781535006754,4.454458782539341,1.5980137061362605,-0.2247968844191246,2.7292665933076,2.5566289102561854,8.283185307179584,0.19659978893050584,1.0,1.0,0.2824112932042293,1.3655903023921705,1.656741156761751,-0.3898430858080816,4.463850472425097,2.0529228500193555,8.283185307179584,0.2613587044729399,1.0,1.0,0.09940645139674043,3.5058551319498794,1.7674654280535367,-0.5805982039748527,6.303834964074027,1.7107886246335933,8.283185307179584,0.3550728654857674,1.0,1.0,0.05516723800856418,5.0479947341763935
52.0,0.0,0.0,0.0073447265625,0.0,0.003923828125,0.0,1.46484375e-06,2.44140625e-06,0.003451171875,0.014013671875,0.0073603515625,0.01548144531249995,1.0466131612479512,1.6736903678147756,-0.6189340450927117,8.943004708252857,1.8780324639173682,8.283185307179584,0.3609828691816145,1.0,1.0,0.06604529101613406,4.441643061866682,1.5906173501245635,-0.24644935440689078,2.9807495470742444,2.5391388624925164,8.283185307179584,0.21012252133203252,1.0,1.0,0.2763676707107911,1.3923283977348282,1.6480055563594533,-0.3866042174539459,4.424543902411719,2.10172094398661,8.283185307179584,0.2660953752339099,1.0,1.0,0.09966877667063485,3.4981487712652233,1.7531541319592776,-0.5879864440180693,6.606274741122045,1.7444392914421782,8.283185307179584,0.3530805945947313,1.0,1.0,0.054526420729578876,5.0928897924951855
53.0,0.0,0.0,0.007552734375,0.0,0.0039267578125,0.0,2.1972656250000003e-06,2.1972656250000003e-06,0.0036396484375,0.01469140625,0.00757373046875,0.015725097656249923,1.0771760693363301,1.658430435827775,-0.6160101544270697,9.038557521936513,1.9278280626440418,8.283185307179584,0.36445792015928935,1.0,1.0,0.06616902884916731,4.435235201530352,1.5877758522971352,-0.2572755894007739,3.1064910239575667,2.530393838610682,8.283185307179584,0.21688388753279586,1.0,1.0,0.27334585946407197,1.4056974454061573,1.6437444978768965,-0.38498478327687813,4.404890617405028,2.1261199909702375,8.283185307179584,0.26846371061439495,1.0,1.0,0.09979993930758208,3.494295590922895,1.7462457230576183,-0.5916805640396776,6.757494629646054,1.7612646248464707,8.283185307179584,0.35208445914921327,1.0,1.0,0.05420601209008623,5.1153373216545805
54.0,0.0,0.0,0.0077607421875,0.0,0.0039296875,0.0,2.9296875e-06,1.953125e-06,0.003828125,0.015369140625,0.007787109375,0.0159687499999999,1.107738977424709,1.643519377747967,-0.6130862637614277,9.134110335620168,1.9776236613707157,8.283185307179584,0.3679329711369642,1.0,1.0,0.06629276668220058,4.428827341194023,1.585441752746756,-0.26810182439465696,3.232232500840889,2.5216488147288474,8.283185307179584,0.22364525373355923,1.0,1.0,0.2703240482173529,1.4190664930774861,1.6395527978624194,-0.3833653490998103,4.385237332398339,2.1505190379538646,8.283185307179584,0.27083204599488,1.0,1.0,0.09993110194452928,3.490442410580567,1.7394939898329418,-0.5953746840612859,6.908714518170062,1.7780899582507632,8.283185307179584,0.35108832370369525,1.0,1.0,0.05388560345059358,5.1377848508139765
55.0,0.0,0.0,0.00837939453125,0.0,0.00401904296875,0.0,1.953125e-06,1.46484375e-06,0.00428564453124995,0.016720703125,0.00834375,0.01679882812499995,1.1871488094858875,1.6279002379970544,-0.5984438280119226,8.468326731802495,2.0912341046910687,8.283185307179584,0.378350669264077,1.0,1.0,0.0652652882343126,4.483104339327171,1.588967586839642,-0.3088504089538696,3.852216965597429,2.355226799351409,8.283185307179584,0.2314946107179715,1.0,1.0,0.2714753972040401,1.4138066666979834,1.628293987783255,-0.3958878042801178,4.639666383132694,2.1785691032719763,8.283185307179584,0.2741207311470343,1.0,1.0,0.09924311079649398,3.5108068746838366,1.7174794869700714,-0.6059761202959493,7.081150613610284,1.8759752969026442,8.283185307179584,0.37127508888653615,1.0,1.0,0.05372778451979314,5.14910959736693
56.0,0.0,0.0,0.008688720703125,0.0,0.004063720703125,0.0,1.46484375e-06,1.220703125e-06,0.004514404296874925,0.017396484375,0.0086220703125,0.017213867187499975,1.2268537255164769,1.6213505250725913,-0.5911226101371702,8.135434929893659,2.1480393263512454,8.283185307179584,0.3835595183276334,1.0,1.0,0.06475154901036861,4.5102428383937445,1.5950506371335167,-0.32922470123347597,4.162209197975699,2.2720157916626897,8.283185307179584,0.23541928921017763,1.0,1.0,0.27205107169738374,1.411176753508232,1.6230135147091287,-0.4021490318702716,4.7668809084998705,2.192594135931032,8.283185307179584,0.27576507372311143,1.0,1.0,0.09889911522247632,3.5209891067354713,1.706927079208017,-0.611276838413281,7.1673686613303955,1.9249179662285845,8.283185307179584,0.3813684714779566,1.0,1.0,0.05364887505439292,5.154771970643408
57.0,0.0,0.0,0.008998046875,0.0,0.0041083984375,0.0,9.765625e-07,9.765625e-07,0.0047431640624999,0.018072265625,0.008900390625,0.01762890625,1.266558641547066,1.6156579674307827,-0.5838013922624177,7.802543127984821,2.204844548011422,8.283185307179584,0.3887683673911898,1.0,1.0,0.06423780978642461,4.537381337460318,1.6036399444352625,-0.3495989935130823,4.472201430353969,2.188804783973971,8.283185307179584,0.23934396770238375,1.0,1.0,0.2726267461907274,1.4085468403184807,1.6179482666642397,-0.4084102594604254,4.894095433867047,2.2066191685900876,8.283185307179584,0.27740941629918864,1.0,1.0,0.09855511964845869,3.531171338787106,1.6966590506203127,-0.6165775565306127,7.253586709050507,1.973860635554525,8.283185307179584,0.39146185406937706,1.0,1.0,0.053569965588992706,5.160434343919884
58.0,0.0,0.0,0.00956591796875,0.0,0.00450390624999995,0.0,1.953125e-06,2.9296875e-06,0.0050327148437499004,0.01920410156249995,0.0095322265625,0.01894921875,1.3553582083652584,1.628410358381986,-0.5887238567875598,7.740994980866912,2.1620254431165558,8.283185307179584,0.39001522855024695,1.0,1.0,0.06276412247525873,4.620451210521036,1.6171828281524805,-0.3762380271251015,4.973957831078158,2.0573167972954214,8.283185307179584,0.2309117775916465,1.0,1.0,0.2708311528974704,1.4167855020001863,1.6197380298593473,-0.41897723453897173,5.154144444086274,2.1596857880473626,8.283185307179584,0.2763805199231034,1.0,1.0,0.09714091516542446,3.574641230645205,1.6800646343262942,-0.6296510442000873,7.392346824591547,2.0675352349663165,8.283185307179584,0.4089245053841231,1.0,1.0,0.051921810305148794,5.2855525853294445
59.0,0.0,0.0,0.009849853515625,0.0,0.004701660156249924,0.0,2.44140625e-06,3.90625e-06,0.0051774902343749004,0.019770019531249926,0.009848144531249999,0.019609375,1.3997579917743548,1.634857272481649,-0.5911850890501309,7.710220907307958,2.140615890669123,8.283185307179584,0.39063865912977547,1.0,1.0,0.06202727881967578,4.661986147051396,1.6260219959299522,-0.3895575439311111,5.224836031440252,1.9915728039561467,8.283185307179584,0.22669568253627786,1.0,1.0,0.2699333562508419,1.4209048328410392,1.621033967452726,-0.42426072207824495,5.284168949195887,2.1362190977760003,8.283185307179584,0.27586607173506084,1.0,1.0,0.09643381292390735,3.5963761765742546,1.6720542400537948,-0.6361877880348246,7.461726882362067,2.1143725346722126,8.283185307179584,0.4176558310414962,1.0,1.0,0.05109773266322684,5.348111706034224
60.0,0.0,0.0,0.0101337890625,0.0,0.0048994140624999,0.0,2.9296875e-06,4.8828125e-06,0.0053222656249999,0.0203359374999999,0.0101640625,0.02026953125,1.444157775183451,1.6413524350950102,-0.5936463213127019,7.679446833749004,2.11920633822169,8.283185307179584,0.39126208970930404,1.0,1.0,0.061290435164092834,4.703521083581754,1.636176123272067,-0.4028770607371207,5.475714231802346,1.9258288106168717,8.283185307179584,0.22247958748090924,1.0,1.0,0.2690355596042134,1.425024163681892,1.6225859735006225,-0.4295442096175181,5.4141934543055,2.1127524075046376,8.283185307179584,0.2753516235470182,1.0,1.0,0.09572671068239023,3.6181111225033042,1.6642227261188536,-0.6427245318695618,7.531106940132586,2.1612098343781083,8.283185307179584,0.4263871566988692,1.0,1.0,0.05027365502130488,5.410670826739005
61.0,0.0,0.0,0.01095703125,0.0,0.00522705078124995,0.0,3.41796875e-06,4.8828125e-06,0.00580273437499995,0.022104980468749952,0.011046386718749999,0.02164111328124995,1.5594114973114876,1.6060536668929202,-0.5979163708298114,8.211672598459716,2.2396901647864644,8.283185307179584,0.3935112788165038,1.0,1.0,0.0615496502893596,4.688435762875177,1.6108113325533102,-0.42785060977946354,6.415688402564461,1.9386650243169083,8.22709898992188,0.2333075064978824,1.0222838153349343,1.0,0.2695024899988234,1.4228626105354247,1.6032929162119895,-0.4777767481115902,7.011847306074792,2.0438905089391772,8.283185307179584,0.281384521697842,1.0,1.0,0.09656429959579967,3.592097676798823,1.6448426700106202,-0.6783190227815146,9.736016142820237,2.087893803949753,8.283185307179584,0.4331040765483003,1.0,1.0,0.050876032175376916,5.363434758367665
62.0,0.0,0.0,0.01136865234375,0.0,0.005390869140624975,0.0,3.662109375e-06,4.8828125e-06,0.006042968749999975,0.022989501953124977,0.011487548828125,0.022326904296874926,1.6170383583755061,1.5892920829183625,-0.6000513955883662,8.477785480815072,2.299932078068852,8.283185307179584,0.39463587337010364,1.0,1.0,0.061679257851992984,4.680893102521889,1.6006887298516952,-0.44033738430063496,6.885675487945519,1.9450831311669265,8.199463977656292,0.23872146600636895,1.0334257230024013,1.0,0.2697359551961284,1.421781833962191,1.600342699418428,-0.5018930173586262,7.810674231959438,2.009459559656447,8.283185307179584,0.28440097077325394,1.0,1.0,0.09698309405250438,3.5790909539465825,1.6406521384657111,-0.696116268237491,10.838470744164063,2.0512357887355757,8.283185307179584,0.43646253647301586,1.0,1.0,0.05117722075241293,5.339816724181995
63.0,0.0,0.0,0.0117802734375,0.0,0.0055546875,0.0,3.90625e-06,4.8828125e-06,0.006283203125,0.0238740234375,0.0119287109375,0.0230126953124999,1.6746652194395244,1.5730822268972626,-0.602186420346921,8.743898363170427,2.360173991351239,8.283185307179584,0.3957604679237035,1.0,1.0,0.061808865414626366,4.6733504421686005,1.5919500617327178,-0.45282415882180643,7.355662573326576,1.951501238016945,8.172095398823632,0.24413542551485554,1.0445676306698686,1.0,0.2699694203934334,1.4207010573889576,1.6006781383503392,-0.5260092866056623,8.609501157844084,1.975028610373717,8.283185307179584,0.28741741984866587,1.0,1.0,0.0974018885092091,3.566084231094342,1.6392808476136063,-0.7139135136934673,11.940925345507887,2.0145777735213977,8.283185307179584,0.4398209963977314,1.0,1.0,0.05147840932944895,5.316198689996325
64.0,0.0,0.0,0.0128037109375,0.0,0.0054716796875,0.0,6.3476562500000006e-06,6.835937500000001e-06,0.0073056640625,0.02728124999999995,0.01285595703125,0.02354052734374995,1.8128933430596064,1.5617598908052157,-0.6206022207458947,9.813134137123988,2.3416778870324118,8.281666297039544,0.3975871523488963,1.0005977888065731,1.0,0.06302705793870578,4.605164179278413,1.5790961436190663,-0.4984003185298941,9.655602295532562,1.8576786954777904,8.183604497598008,0.2495775324399282,1.0398690925607403,1.0,0.2668910636239623,1.4352074604024758,1.5825959145929949,-0.5194273533146219,8.625560814412777,2.04026263179618,8.283185307179584,0.28850108458230783,1.0,1.0,0.09798958490818044,3.5482958383263146,1.6072164517718566,-0.69377494626559,11.096611592124429,2.184883632742554,8.283185307179584,0.43785924807128823,1.0,1.0,0.05002996536596706,5.4329650386396615
65.0,0.0,0.0,0.013315429687500002,0.0,0.005430175781249999,0.0,7.568359375000001e-06,7.8125e-06,0.00781689453125,0.028984863281249926,0.013319580078125,0.023804443359374976,1.8820074048696473,1.5573535549831843,-0.6298101209453815,10.347752024100767,2.332429834872998,8.28090709333669,0.3985004945614927,1.0008966832098598,1.0,0.06363615420074548,4.571071047833319,1.5801713843019578,-0.5211883983839378,10.805572156635556,1.810767424208213,8.189376634569626,0.25229858590246457,1.0375198235061762,1.0,0.2653518852392267,1.442460661909235,1.5737513547026536,-0.5161363866691017,8.633590642697124,2.0728796425074116,8.283185307179584,0.2890429169491288,1.0,1.0,0.0982834331076661,3.539401641942301,1.593106906233396,-0.6837056625516513,10.674454715432699,2.2700365623531322,8.283185307179584,0.4368783739080666,1.0,1.0,0.04930574338422611,5.491348212961329
66.0,0.0,0.0,0.0138271484375,0.0,0.005388671875,0.0,8.789062500000001e-06,8.789062500000001e-06,0.008328125,0.0306884765624999,0.013783203125,0.024068359375,1.951121466679688,1.5536709000454572,-0.6390180211448683,10.882369911077548,2.3231817827135846,8.280148090430629,0.39941383677408915,1.0011955776131463,1.0,0.06424525046278518,4.536977916388225,1.584909558068013,-0.5439764782379817,11.955542017738548,1.7638561529386356,8.19516054824335,0.2550196393650009,1.0351705544516119,1.0,0.26381270685449115,1.4497138634159943,1.5650327163051294,-0.5128454200235815,8.64162047098147,2.105496653218643,8.283185307179584,0.2895847493159498,1.0,1.0,0.09857728130715178,3.5305074455582877,1.5802351995689552,-0.6736363788377127,10.252297838740969,2.3551894919637104,8.283185307179584,0.43589749974484504,1.0,1.0,0.04858152140248516,5.549731387282997
67.0,0.0,0.0,0.015147949218750002,0.0,0.00567041015625,0.0,9.765625e-06,9.765625e-06,0.009400390625000001,0.034020019531249945,0.01504296875,0.02573876953125,2.1342801678899934,1.509956356148447,-0.7106792071045032,18.002518900220135,2.2439457893242487,8.177370887328141,0.4202440311553043,1.042411564346308,1.0,0.0634567473727586,4.580612913469454,1.5638758319485913,-0.5615183630684337,14.151390870490546,1.7536825496692443,8.148273032465045,0.25361748574108034,1.054353996669224,1.0,0.26878531276840756,1.426575989061784,1.5427450730980443,-0.5605818546984347,11.669577978524284,2.0354411659879132,8.237915520522154,0.2986239241483879,1.0179521614300793,1.0,0.09776173503515816,3.5552941689473503,1.5505777398651492,-0.7053381334277085,12.534642194015774,2.390426550615336,8.190627203893067,0.4550931140960258,1.0370114700359445,1.0,0.04837407201162075,5.567380588856613
68.0,0.0,0.0,0.015808349609375,0.0,0.005811279296874999,0.0,1.0253906249999999e-05,1.0253906249999999e-05,0.0099365234375,0.03568579101562497,0.0156728515625,0.026573974609375002,2.225859518495146,1.506273532274941,-0.7465098000843207,21.562593394791428,2.204327792629581,8.12734568960023,0.4306591283459118,1.063019557712889,1.0,0.06306249582774531,4.602430412010069,1.555982883620847,-0.5702893054836597,15.249315296866545,1.7485957480345484,8.125118191014959,0.25291640892912004,1.0639457177780298,1.0,0.27127161572536573,1.415007051884679,1.5398292434402263,-0.5844500720358614,13.18355673229569,2.0004134223725485,8.215546875350718,0.30314351156460695,1.026928242145119,1.0,0.09735396189916135,3.5676875306418814,1.539007451008317,-0.7211890107227064,13.675814371653178,2.408045079941149,8.14545482975694,0.46469092127161615,1.055517205053917,1.0,0.048270347316188546,5.576205189643421
69.0,0.0,0.0,0.01646875,0.0,0.0059521484375,0.0,1.07421875e-05,1.07421875e-05,0.01047265625,0.0373515625,0.016302734375,0.0274091796875,2.317438869100299,1.5093412849545704,-0.782340393064138,25.12266788936272,2.1647097959349133,8.078195101824651,0.44107422553651937,1.08362755107947,1.0,0.06266824428273202,4.624247910550683,1.5494775606099098,-0.5790602478988859,16.347239723242545,1.7435089463998528,8.102152560769627,0.25221533211715974,1.0735374388868357,1.0,0.2737579186823239,1.4034381147075736,1.5407140757028555,-0.608318289373288,14.697535486067096,1.9653856787571835,8.193352739209805,0.307663098980826,1.0359043228601585,1.0,0.09694618876316453,3.5800808923364125,1.5291211719695006,-0.7370398880177041,14.816986549290581,2.4256636092669615,8.10099510207081,0.47428872844720654,1.0740229400718893,1.0,0.04816662262075634,5.585029790430229
