alpha,H,He,Cr,S,Cr_1,S_1,amu/ion,thetaK_Cr,thetaTilt_Cr,thetaM_Cr,thetaN_Cr,3dK_Cr,3dTilt_Cr,3dM_Cr,3dN_Cr,energyK_Cr,energyE_Cr,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S
63.0,0.0,0.0,0.0118027343749999,9.765625e-07,0.0200859375,0.0422470703124999,3.012313036812572,1.6742977462072504,-0.703504481802828,11.589607324472185,1.86089377968089,8.283185307179584,0.41977152494540865,1.0,1.0,0.044903095619020665,4.9479114677777805,1.6460956039037236,-0.45209611765349794,5.267093709352476,2.105935434437612,8.283185307179584,0.29766348566773587,1.0,1.0,0.10832842471601357,2.9105816127233495
64.0,0.0,0.0,0.0125097656249999,9.765625e-07,0.021708984375,0.04525195312499995,3.2296697975747906,1.632758432956634,-0.6898183161435774,10.745655605515479,2.080201603931023,8.283185307179584,0.4368188243655917,1.0,1.0,0.044195320856953824,5.001846443448655,1.625502077207883,-0.4812524557291201,6.139906474300261,2.112823822667626,8.283185307179584,0.3094568547696708,1.0,1.0,0.10700949980980723,2.9394299848546104
65.0,0.0,0.0,0.0128632812499999,9.765625e-07,0.0225205078125,0.04675439453124998,3.3383481779559,1.6149136339456738,-0.682975233313952,10.323679746037126,2.18985551605609,8.283185307179584,0.4453424740756833,1.0,1.0,0.0438414334759204,5.028813931284093,1.6175153930900499,-0.49583062476693124,6.576312856774154,2.116268016782633,8.283185307179584,0.31535353932063825,1.0,1.0,0.10635003735670406,2.953854170920241
66.0,0.0,0.0,0.0132167968749999,9.765625e-07,0.02333203125,0.0482568359375,3.4470265583370097,1.598865081368602,-0.6761321504843266,9.901703886558773,2.299509428181157,8.283185307179584,0.45386612378577484,1.0,1.0,0.04348754609488698,5.05578141911953,1.6107880649517203,-0.5104087938047424,7.012719239248045,2.1197122108976396,8.283185307179584,0.3212502238716057,1.0,1.0,0.1056905749036009,2.9682783569858713
67.0,0.0,0.0,0.01358105468749995,1.953125e-06,0.02567919921874995,0.051945800781249996,3.7067904456821767,1.5907197636381647,-0.6725519716734054,9.325960695269254,2.4026445941742254,8.283185307179584,0.465158101893446,1.0,1.0,0.041726816476512094,5.202302486658103,1.5847206703113894,-0.5394235882012921,8.333162125139236,2.140830291714787,8.283185307179584,0.3273626646424277,1.0,1.0,0.10437435295631528,2.9983117352554225
68.0,0.0,0.0,0.013763183593749975,2.44140625e-06,0.026852783203124925,0.053790283203125,3.83667238935476,1.5873191709180272,-0.6707618822679449,9.038089099624495,2.45421217717076,8.283185307179584,0.47080409094728154,1.0,1.0,0.04084645166732465,5.27556302042739,1.5744892800784533,-0.553930985399567,8.99338356808483,2.15138933212336,8.283185307179584,0.33041888502783867,1.0,1.0,0.10371624198267249,3.013328424390198
69.0,0.0,0.0,0.0139453125,2.9296875e-06,0.0280263671874999,0.055634765625,3.966554333027344,1.5843661165821832,-0.6689717928624843,8.750217503979735,2.505779760167294,8.283185307179584,0.4764500800011171,1.0,1.0,0.03996608685813721,5.3488235541966755,1.5657464650373867,-0.5684383825978419,9.653605011030427,2.1619483725319335,8.283185307179584,0.3334751054132497,1.0,1.0,0.10305813100902968,3.0283451135249737
70.0,0.0,0.0,0.01487451171875,2.44140625e-06,0.0302392578124999,0.05981298828125,4.263662427330994,1.5519910803016699,-0.7005706812036003,10.217288765205694,2.6080289358626563,8.221636812803176,0.5036342485904844,1.024477487481838,1.0,0.03891475905036487,5.445941454365038,1.5345898686166624,-0.6127809156283359,12.910535130055464,2.142254057358344,8.20728855621442,0.34727332463586585,1.03026000471412,1.0,0.1014530707623165,3.0667754701236625
71.0,0.0,0.0,0.015339111328125,2.1972656250000003e-06,0.0313457031249999,0.061902099609375,4.412216474482818,1.5379192613640305,-0.7163701253741583,10.950824395818673,2.659153523710337,8.191353756146738,0.5172263328851681,1.0367162312227571,1.0,0.0383890951464787,5.494500404449219,1.5261798347629272,-0.634952182143583,14.539000189567984,2.1324068997715497,8.170085787750399,0.35417243424717393,1.04539000707118,1.0,0.1006505406389599,3.0859906484230066
72.0,0.0,0.0,0.0158037109375,1.953125e-06,0.0324521484374999,0.0639912109375,4.560770521634643,1.5250066096029258,-0.7321695695447162,11.684360026431651,2.7102781115580186,8.16139068944334,0.5308184171798518,1.0489549749636762,1.0,0.03786343124259254,5.543059354533401,1.5210584589915328,-0.65712344865883,16.167465249080504,2.1225597421847553,8.133366151605431,0.361071543858482,1.06052000942824,1.0,0.0998480105156033,3.1052058267223512
73.0,0.0,0.0,0.01616064453125,1.953125e-06,0.03458496093749995,0.0672666015625,4.794984880851501,1.5015214588144015,-0.7644909377069807,14.331231756994926,2.7147081390696393,8.066904022882689,0.5422142040894977,1.0884130687977644,1.0,0.03681087868601473,5.648728673495974,1.488893997345784,-0.645481390158109,15.764376831712916,2.2771861356473417,8.00873202859722,0.3737279951173767,1.1133783352410616,1.0,0.10013558268427623,3.0981677771268137
74.0,0.0,0.0,0.016517578125,1.953125e-06,0.0367177734375,0.0705419921875,5.02919924006836,1.486022480515975,-0.7968123058692452,16.9781034875582,2.7191381665812604,7.97551426285703,0.5536099909991438,1.1278711626318525,1.0,0.03575832612943692,5.7543979924585456,1.4594376785399197,-0.633839331657388,15.36128841434533,2.4318125291099286,7.8894712585063465,0.3863844463762714,1.166236661053883,1.0,0.10042315485294917,3.091129727531276
75.0,0.0,0.0,0.01710986328125,9.765625e-07,0.03851708984375,0.07366943359375,5.253880999983934,1.4415058772637455,-0.8433970071381446,24.063188865335672,2.7695618118721073,7.779430224581789,0.572151088222612,1.217106101103307,1.0,0.0354478808793791,5.7873516634907105,1.4196597861914801,-0.6312738096898671,15.72242811603024,2.639579731877597,7.738040799953377,0.39543206235062384,1.2367848523887792,1.0,0.09894658970632145,3.128009833203355
76.0,0.0,0.0,0.0177021484375,0.0,0.04031640625,0.076796875,5.47856275989951,1.4162445917833413,-0.8899817084070439,31.148274243113143,2.819985457162954,7.59671628319243,0.5906921854460802,1.3063410395747617,1.0,0.03513743562932128,5.8203053345228755,1.3831450566103527,-0.6287082877223461,16.083567817715153,2.847346934645266,7.594754682559412,0.4044796783249763,1.3073330437236756,1.0,0.09747002455969371,3.164889938875433
77.0,0.0,0.0,0.01783837890625,9.765625e-07,0.0424169921875,0.07993408203124999,5.695259098522557,1.3696629444893873,-0.8873393664378911,31.746657500809782,3.1043213781073735,7.459620476379022,0.6061556426632353,1.3775099429270135,1.0,0.03412020696040863,5.934629948551576,1.3522633402873374,-0.624185529099802,16.107129275757583,3.0563514105143623,7.430120419920463,0.4201961701925262,1.3933259720104765,1.0,0.09643992169660658,3.1917551682702525
78.0,0.0,0.0,0.017974609375,1.953125e-06,0.044517578125,0.0830712890625,5.911955437145604,1.3278171665711123,-0.8846970244687383,32.34504075850642,3.388657299051793,7.329492963992477,0.6216190998803904,1.4486788462792652,1.0,0.03310297829149597,6.048954562580277,1.3237734303815538,-0.6196627704772579,16.130690733800012,3.2653558863834586,7.275473814455174,0.43591266206007606,1.4793189002972773,1.0,0.09540981883351944,3.2186203976650716
79.0,0.0,0.0,0.01775292968749995,9.765625e-07,0.046348144531249996,0.084986328125,6.057278634611424,1.2745785240930156,-0.8762253208124338,32.713423756891444,3.796562385741379,7.1112303305083095,0.6324372673346688,1.5766891513553132,1.0,0.03205354347168131,6.178304732052642,1.285357574495386,-0.6104558517266561,15.819662816756775,3.602809806211516,7.064234786982496,0.44752835519449985,1.6057746525217638,1.0,0.09333391660925892,3.275844720558573
80.0,0.0,0.0,0.0175312499999999,0.0,0.0481787109375,0.0869013671875,6.202601832077244,1.2277877538251745,-0.8677536171561293,33.081806755276475,4.204467472430965,6.910948178398599,0.643255434788947,1.7046994564313611,1.0,0.03100410865186664,6.307654901525008,1.2515198341015026,-0.6012489329760542,15.508634899713538,3.940263726039573,6.8699934189715925,0.4591440483289236,1.7322304047462502,1.0,0.0912580143849984,3.333069043452074
81.0,0.0,0.0,0.01657373046874995,0.0,0.048671875,0.08637060546875,6.161657393235888,1.18473184847956,-0.8677068392203606,33.000103568677936,4.701736849544474,6.632659052379969,0.6643208139305242,1.9017122260759574,1.0,0.029339631902169497,6.54146792791002,1.2093758701579596,-0.5932569835092176,15.165527301330602,4.44356355058491,6.562764036773285,0.47339404872962504,1.9550868826426206,1.0,0.08848118159545368,3.4168239211714218
82.0,0.0,0.0,0.0156162109375,0.0,0.0491650390625,0.08583984375,6.120712954394532,1.1474142992180414,-0.867660061284592,32.9184003820794,5.199006226657983,6.38492360604649,0.6853861930721015,2.0987249957205534,1.0,0.027675155152472358,6.775280954295033,1.173550877340414,-0.585265034042381,14.822419702947665,4.946863375130247,6.292721050442976,0.4876440491303265,2.177943360538991,1.0,0.08570434880590895,3.5005787988907695
83.0,0.0,0.0,0.013439453125,0.0,0.045713378906250005,0.07841357421875,5.589763897047316,1.103607478622028,-0.8641643174534064,31.675645418781297,5.947170616163422,6.1432584387419995,0.70096686749281,2.3138811030276445,1.0,0.02590126864028984,7.073958278069615,1.1273282319544702,-0.571659024982663,14.019444732597087,5.793863354905955,5.959418484910332,0.49846299657507054,2.495079517754222,1.0,0.08193686887251345,3.6298884077789735
84.0,0.0,0.0,0.0112626953125,0.0,0.04226171875,0.0709873046875,5.0588148397001,1.0679117298675522,-0.8606685736222206,30.432890455483196,6.695335005668863,5.926741456554772,0.7165475419135185,2.529037210334735,1.0,0.024127382128107323,7.3726356018441965,1.0917389896462966,-0.558053015922945,13.21646976224651,6.640863334681662,5.673423197706916,0.5092819440198145,2.8122156749694533,1.0,0.07816938893911796,3.759198016667178
85.0,0.0,0.0,0.007830078125,4.8828125e-07,0.03074853515625,0.051146484375,3.6457347639711433,1.0727376765921126,-0.8651253977750887,28.589753946335954,6.833357530271112,5.911839411503168,0.7284999208995715,2.5447078862182795,1.0,0.020756048890166905,8.159045362024667,1.096558119821415,-0.5517100136022932,12.003978166213766,6.940718690454289,5.646310720602135,0.5170109574358361,2.8447721657713783,1.0,0.07256649093697085,3.9950679404584513
86.0,0.0,0.0,0.0043974609375,9.765625e-07,0.0192353515625,0.0313056640625,2.2326546882421874,1.0784228450168931,-0.8695822219279568,26.746617437188707,6.971380054873361,5.897047648104953,0.7404522998856244,2.560378562101824,1.0,0.017384715652226483,8.945455122205136,1.1050514002342995,-0.5453670112816413,10.791486570181023,7.240574046226915,5.619578679050022,0.5247399708518579,2.877328656573303,1.0,0.06696359293482375,4.230937864249724
87.0,0.0,0.0,0.00219873046875,1.0742187500000001e-05,0.009831542968749999,0.01609814453125,1.1425779789760264,0.9610467061700279,-0.9135849388800314,25.613874363329035,10.96125703286765,5.15987269074547,0.7629252316415364,3.5178217765792144,1.0,0.014503334982947116,10.050674287120819,1.1151482185548234,-0.6106031203728678,10.739862763443448,7.783702418173323,5.662537162504769,0.5985955656562514,2.825232062463398,1.0,0.05915822362220194,4.6937780571757255
88.0,0.0,0.0,0.0,2.05078125e-05,0.000427734375,0.000890625,0.0525012697098654,0.8949514636362609,-0.9575876558321063,24.481131289469364,14.951134010861939,4.6427828384536,0.7853981633974483,4.475264991056605,1.0,0.011621954313667748,11.155893452036501,1.1224750994970707,-0.6758392294640942,10.68823895670587,8.32683079011973,5.706483645466894,0.6724511604606448,2.7731354683534932,1.0,0.05135285430958013,5.156618250101726
89.0,0.0,0.0,0.0,5.859375e-06,8.789062500000001e-06,2.44140625e-05,0.0002548607128906,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0
