alpha,H,He,Mg,S,Mg_1,S_1,amu/ion,thetaK_Mg,thetaTilt_Mg,thetaM_Mg,thetaN_Mg,3dK_Mg,3dTilt_Mg,3dM_Mg,3dN_Mg,energyK_Mg,energyE_Mg,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S
69.0,0.0,0.0,0.0,0.0347978515625,0.0793037109375,0.044576171875,4.472117228010648,1.5760605708379578,-0.5288076214456818,10.7515520130659,1.8587547424463489,8.180701117300774,0.26306287480559837,1.041052583561019,1.0,0.20669178499547333,1.77942153098747,1.5760484050874355,-0.6510059367845863,12.989742520443972,2.052434118184988,8.283185307179584,0.3683041781565702,1.0,1.0,0.10370930211403828,3.0132463762725434
70.0,0.0,0.0,0.0,0.037283203125,0.0857822265625,0.04860498046875,4.83831039603295,1.5466458612110685,-0.529596486243518,11.169682840830815,1.958886383470909,8.149687155485317,0.268258426543191,1.053770757790815,1.0,0.20418905906969814,1.7983421173246568,1.5478161496955494,-0.6689790318930142,14.861854904005046,2.1111032255602793,8.220713438426145,0.37824962229385284,1.0248487410003577,1.0,0.10431941008548601,2.9993138732276945
71.0,0.0,0.0,0.0,0.03852587890625,0.08902148437499999,0.050619384765625,5.021406980044102,1.5325411430362532,-0.5299909186424361,11.378748254713273,2.0089522039831893,8.13430707342399,0.2708562024119873,1.0601298449057133,1.0,0.20293769610681056,1.8078024104932502,1.535357802782228,-0.6779655794472282,15.797911095785583,2.140437779247925,8.189983486812814,0.3832223443624942,1.0372731115005367,1.0,0.10462446407120987,2.99234762170527
72.0,0.0,0.0,0.0,0.0397685546875,0.0922607421875,0.0526337890625,5.204503564055254,1.5188149595563367,-0.5303853510413541,11.587813668595729,2.0590180244954692,8.119010597314588,0.27345397828078366,1.0664889320206115,1.0,0.20168633314392295,1.8172627036618436,1.5238278418935796,-0.6869521270014423,16.73396728756612,2.1697723329355707,8.15958304781568,0.38819506643113555,1.0496974820007154,1.0,0.10492951805693372,2.985381370182846
73.0,0.0,0.0,0.0,0.041373046875,0.0975341796875,0.05619677734374995,5.498374592968593,1.5027935317130816,-0.528505629395543,11.658979902442358,2.1284796005186104,8.048408200750096,0.27976262752699443,1.0962941917587137,1.0,0.20043274732767208,1.827058888950294,1.4941662093375458,-0.6884740631523458,17.66734697494185,2.273699695317815,8.028391406161742,0.39675182926673036,1.1048826688470603,1.0,0.10401617125455917,3.00634250647523
74.0,0.0,0.0,0.0,0.0429775390625,0.1028076171875,0.0597597656249999,5.792245621881932,1.4872994875394725,-0.526625907749732,11.730146136288987,2.1979411765417516,7.979553653187197,0.2860712767732052,1.1260994514968161,1.0,0.19917916151142118,1.8368550742387444,1.4662083034469124,-0.6899959993032493,18.600726662317577,2.3776270577000593,7.903124732207783,0.40530859210232517,1.160067855693405,1.0,0.1031028244521846,3.027303642767613
75.0,0.0,0.0,0.0,0.044791992187500004,0.107775390625,0.06299365234374994,6.074911703982958,1.459117565675172,-0.5160443050376238,11.510272551250589,2.3421968194150264,7.907840835483359,0.29551068116736645,1.1579442341070505,1.0,0.19909938380138825,1.8374859611861378,1.4389044297610063,-0.6753532853418442,17.798186583178627,2.5340510754974908,7.79444907553076,0.4089509171556714,1.210040248206775,1.0,0.10334337305708735,3.0217223596311955
76.0,0.0,0.0,0.0,0.0466064453125,0.1127431640625,0.0662275390625,6.357577786083985,1.4330147334151775,-0.5054627023255156,11.29039896621219,2.4864524622883013,7.83796480678854,0.3049500855615277,1.1897890167172849,1.0,0.19901960609135533,1.8381168481335315,1.4143128356211014,-0.6607105713804393,16.995646504039676,2.690475093294922,7.6900003669173875,0.4125932422090176,1.2600126407201448,1.0,0.1035839216619901,3.0161410764947774
77.0,0.0,0.0,4.8828125e-07,0.0483837890625,0.11853173828125,0.07019921874999999,6.68247473937374,1.3940442469517138,-0.49888138658016945,11.465024128458602,2.69779703385415,7.69862977058467,0.30807039762160693,1.2558092341050422,1.0,0.1977143697074972,1.84856864840954,1.3758907661798772,-0.6483792404535378,16.44665279561639,2.953181031463402,7.465557785228396,0.43117341413339455,1.3743487364540332,1.0,0.10100587480539418,3.0783493593650215
78.0,0.0,0.0,9.765625e-07,0.0501611328125,0.1243203125,0.0741708984375,7.007371692663496,1.3581692121362576,-0.4923000708348233,11.639649290705014,2.9091416054199994,7.566256411615815,0.3111907096816861,1.3218294514927997,1.0,0.19640913332363907,1.8590204486855486,1.34203881558857,-0.6360479095266361,15.897659087193105,3.2158869696318817,7.25919201941104,0.4497535860577715,1.4886848321879216,1.0,0.09842782794879826,3.140557642235266
79.0,0.0,0.0,4.8828125e-07,0.05125341796875,0.12907910156250002,0.07778613281249999,7.2744965268981545,1.3210007399608004,-0.4788891282094073,11.082510755571663,3.2422814743918984,7.352759019051711,0.3246487045438309,1.4356841387001347,1.0,0.19318101931926568,1.88596797814543,1.3036566496226545,-0.6277571680364498,15.562339346660007,3.5526050355238388,7.068624680460212,0.46205087352395136,1.6030337760924578,1.0,0.09763303452869873,3.1608597944762487
80.0,0.0,0.0,0.0,0.052345703125,0.133837890625,0.0814013671875,7.541621361132814,1.2897978279598306,-0.46547818558399134,10.525372220438312,3.575421343363797,7.155934345826111,0.3381066994059756,1.5495388259074698,1.0,0.18995290531489228,1.9129155076053115,1.2699967096206448,-0.6194664265462633,15.22701960612691,3.889323101415796,6.891992005108168,0.4743481609901312,1.717382719996994,1.0,0.09683824110859919,3.181161946717231
81.0,0.0,0.0,0.0,0.05235693359375,0.1356533203125,0.083189453125,7.642845112778321,1.251614826154562,-0.4557860340240747,10.189013586139266,4.018213715708318,6.906029392026795,0.35174360690580464,1.7079807336551331,1.0,0.18552903440476212,1.952612824772453,1.2266752474340454,-0.6061229754262103,14.827672514390215,4.3698833686920056,6.61375313711119,0.4828314744762628,1.915986064657266,1.0,0.09332767360223396,3.2780104353473303
82.0,0.0,0.0,0.0,0.0523681640625,0.13746875,0.0849775390625,7.744068864423829,1.219404562171141,-0.4460938824641581,9.85265495184022,4.461006088052838,6.680090902375163,0.36538051440563374,1.8664226414027967,1.0,0.18110516349463196,1.9923101419395945,1.189587245328902,-0.5927795243061572,14.42832542265352,4.850443635968215,6.366140219776479,0.49131478796239436,2.1145894093175377,1.0,0.08981710609586871,3.3748589239774294
83.0,0.0,0.0,0.0,0.04917724609375,0.13164306640625,0.08238427734375,7.417422312647902,1.1812895721957402,-0.43926212839172735,9.750138202348715,5.011995600723159,6.408999325473147,0.382773605027405,2.0785906420751195,1.0,0.17628029740210555,2.03973432989786,1.1399132246523505,-0.5858334015048225,14.013939110662152,5.695099820781371,6.051541639439221,0.5060549944783823,2.402247383461492,1.0,0.08708650175596211,3.4594402274138076
84.0,0.0,0.0,0.0,0.045986328125,0.1258173828125,0.079791015625,7.090775760871976,1.1484609007105995,-0.4324303743192966,9.647621452857212,5.56298511339348,6.167942842079858,0.4001666956491762,2.2907586427474427,1.0,0.17145543130957916,2.087158517856125,1.1003572670246613,-0.5788872787034878,13.599552798670784,6.539756005594527,5.778838499797649,0.5207952009943703,2.6899053576054466,1.0,0.08435589741605551,3.5440215308501863
85.0,0.0,0.0,0.0,0.03658544921875,0.10142333984374999,0.0648662109375,5.717893312755324,1.1094862412542268,-0.4170538028021369,8.936633257862713,6.595346988198809,5.865803027429987,0.4072625920726921,2.5938647691258567,1.0,0.16376557909141445,2.1733823847773928,1.0619644327404856,-0.5557208674111378,11.794158761309129,8.015813102021939,5.504170656453306,0.5291593670033925,3.0233035001458974,1.0,0.07764355670776033,3.796949274256624
86.0,0.0,0.0,0.0,0.0271845703125,0.077029296875,0.04994140625,4.345010864638672,1.082479641654106,-0.40167723128497723,8.225645062868212,7.6277088630041385,5.603630824323785,0.414358488496208,2.896970895504271,1.0,0.15607572687324975,2.2596062516986604,1.0444692098404293,-0.5325544561187877,9.988764723947474,9.491870198449352,5.264931508817623,0.5375235330124146,3.3567016426863487,1.0,0.07093121599946514,4.049877017663062
87.0,0.0,0.0,0.0,0.0144462890625,0.04104345703125,0.0265576171875,2.3117136399023437,1.1212548526412573,-0.4367843929039704,7.225644463811459,7.971455718891896,5.744303583295008,0.4785165225825978,2.7292437598616557,1.0,0.1431169094999144,2.4447495674584423,1.048489454552616,-0.5884785351057128,9.575929783978822,10.662611221269751,5.33056441696417,0.6117566074332711,3.2608004638039194,1.0,0.059790325576840504,4.707185574081327
88.0,0.0,0.0,0.0,0.0017080078125,0.0050576171875,0.003173828125,0.2784164151660156,1.164547977792202,-0.4718915545229636,6.225643864754706,8.315202574779653,5.895977675081324,0.5426745566689876,2.5615166242190406,1.0,0.13015809212657903,2.6298928832182242,1.052298079550443,-0.6444026140926379,9.163094844010171,11.83335224409015,5.398688785525778,0.6859896818541276,3.16489928492149,1.0,0.04864943515421587,5.364494130499592
89.0,0.0,0.0,0.0,3.90625e-06,0.0001240234375,6.73828125e-05,0.0058116945800781,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0
