alpha,H,He,Ti,S,Ti_1,S_1,amu/ion,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S,thetaK_Ti,thetaTilt_Ti,thetaM_Ti,thetaN_Ti,3dK_Ti,3dTilt_Ti,3dM_Ti,3dN_Ti,energyK_Ti,energyE_Ti
68.0,0.0,0.0,0.05375170898437497,0.00242138671875,0.0,0.0,4.296409183609169,1.4350703696490306,-0.21258016881206218,3.352534074703725,3.413199989522667,8.148630214483584,0.20020881294847065,1.2610854552295918,1.2044758971516418,0.1296424047969911,2.5195028065583593,1.612624287285844,-0.6800981348178565,8.542718440454035,2.4004638747765705,8.283185307179584,0.4883259298158944,1.0,1.0,0.0395622443063722,5.529472914674059
69.0,0.0,0.0,0.0558525390625,0.0025185546875,0.0,0.0,4.463161495686362,1.415693995489995,-0.2158293622382439,3.4777524205605554,3.5378396626842745,8.127141291319322,0.2021288205995544,1.2545660134376342,1.1891589171868986,0.12858866022050575,2.5358800707248763,1.6026383553887071,-0.6850588695544643,8.607712413705523,2.462937434933822,8.283185307179584,0.4974937990552673,1.0,1.0,0.039151933923234065,5.5673028852450255
70.0,0.0,0.0,0.06069775390624995,0.0027846679687499503,0.0,0.0,4.849246912866114,1.4272854317959491,-0.2561238287257668,3.943388778565634,3.3317527354358076,8.0796526217784,0.2192964999701431,1.2030454698198954,1.1197344432609886,0.12713668612404214,2.5595410827615575,1.578266393263386,-0.7088007770084113,9.595385152052195,2.546797608784413,8.283185307179584,0.5133850087215444,1.0,1.0,0.03838576957819624,5.64240728647726
71.0,0.0,0.0,0.06312036132812493,0.002917724609374925,0.0,0.0,5.042289621455991,1.435466238014825,-0.2762710619695282,4.176206957568173,3.2287092718115744,8.057346560895239,0.22788033965543747,1.1772851980110257,1.0850222062980335,0.12641069907581032,2.571371588779898,1.5671645688487104,-0.7206717307353848,10.089221521225532,2.588727695709708,8.283185307179584,0.5213306135546829,1.0,1.0,0.03800268740567733,5.679959487093377
72.0,0.0,0.0,0.0655429687499999,0.0030507812499999,0.0,0.0,5.235332330045868,1.4451152178424902,-0.29641829521328966,4.409025136570713,3.1256658081873407,8.0360163842775,0.2364641793407318,1.1515249262021563,1.0503099693350784,0.12568471202757853,2.5832020947982386,1.5566920411895662,-0.7325426844623584,10.58305789039887,2.6306577826350033,8.283185307179584,0.5292762183878214,1.0,1.0,0.037619605233158424,5.717511687709495
73.0,0.0,0.0,0.06916894531249995,0.00327050781249995,0.0,0.0,5.527321011770037,1.453001857974654,-0.36753960130301067,6.081524284334606,2.7399450413494497,8.016081343888208,0.24276851167738617,1.1350890135031344,1.0251549846675392,0.1275836569334695,2.5524411833166685,1.5256983389483652,-0.781082365548879,14.717513372023186,2.586327685719752,8.205596366000679,0.5425854637620318,1.0309439030635557,1.0,0.03702085856172732,5.779492752271333
74.0,0.0,0.0,0.072794921875,0.003490234375,0.0,0.0,5.819309693494207,1.4965087027115276,-0.43866090739273167,7.7540234320984975,2.354224274511559,7.99659587617136,0.2490728440140405,1.1186531008041123,1.0,0.12948260183936053,2.521680271835099,1.5136683541986127,-0.8296220466353995,18.851968853647502,2.5419975888045,8.130070052591778,0.5558947091362421,1.0618878061271113,1.0,0.03642211189029621,5.841473816833171
75.0,0.0,0.0,0.07655957031249999,0.00374755859375,0.0,0.0,6.120274802330873,1.4705405194789432,-0.466705190035148,9.447326345987236,2.341685683846956,7.937276928431346,0.2677254259835007,1.1447719592909027,1.0,0.12185055932331723,2.655830599391333,1.4743916600579132,-0.8672937292212397,25.34369482833812,2.5946266438248484,7.995778357703096,0.571906516554777,1.1190092544245396,1.0,0.035891709784540204,5.898994672690212
76.0,0.0,0.0,0.08032421875,0.0040048828125,0.0,0.0,6.42123991116754,1.4541287099969291,-0.49474947267756425,11.140629259875974,2.3291470931823532,7.879215313728914,0.2863780079529608,1.1708908177776933,1.0,0.11421851680727392,2.789980926947567,1.4491115839181634,-0.90496541180708,31.835420803028736,2.6472556988451967,7.867714788732281,0.5879183239733118,1.1761307027219678,1.0,0.03536130767878419,5.9565155285472535
77.0,0.0,0.0,0.08461035156249999,0.00425732421874995,0.0,0.0,6.766230076649279,1.404340531554648,-0.4488140229511047,9.176732969099227,2.7532457429953316,7.686721248287995,0.2833476588949874,1.269541092187445,1.0074352458396396,0.11615029604921809,2.753228319382329,1.40567277696326,-0.8953578679093477,31.4303987149044,2.8966456611289506,7.6752258373974955,0.6001065454756003,1.2672412659889511,1.0,0.034189754376081224,6.093227689164491
78.0,0.0,0.0,0.088896484375,0.0045097656249999,0.0,0.0,7.111220242131019,1.3813389775532792,-0.4028785732246451,7.212836678322481,3.17734439280831,7.508742649222603,0.28031730983701403,1.3681913665971968,1.0148704916792792,0.11808207529116227,2.716475711817091,1.3666181323267161,-0.8857503240116152,31.025376626780062,3.1460356234127045,7.495815353663898,0.6122947669778886,1.3583518292559347,1.0,0.03301820107337825,6.229939849781728
79.0,0.0,0.0,0.09241699218749999,0.00464160156249995,0.0,0.0,7.390672328278419,1.3846799274065842,-0.4497696506780354,9.322845887270233,2.880748075598735,7.532433850469757,0.2896938664329105,1.3474821842234814,1.0074352458396396,0.11182189559697256,2.843817583850991,1.318710740695647,-0.8820182846102682,31.53531146765083,3.483822754451592,7.281350376881926,0.627797386552202,1.4759534782617958,1.0,0.032183509973297726,6.336483803916796
80.0,0.0,0.0,0.0959375,0.0047734375,0.0,0.0,7.670124414425819,1.4095753935879423,-0.4966607281314258,11.432855096217985,2.58415175838916,7.556608885910813,0.29907042302880704,1.326773001849766,1.0,0.10556171590278284,2.9711594558848913,1.2760464217718837,-0.8782862452089211,32.0452463085216,3.8216098854904796,7.0838678088065095,0.6433000061265152,1.593555127267657,1.0,0.0313488188732172,6.443027758051863
81.0,0.0,0.0,0.09770068359375,0.004653808593749999,0.0,0.0,7.811377737818144,1.3659077560257267,-0.5081324160025125,12.384652878314519,2.823695265341157,7.47897379356612,0.3146610613444133,1.367232547241601,1.0,0.10605459095545633,2.9602147496015387,1.2259595328976025,-0.8691331826062765,31.08073523423755,4.336265891956053,6.8185223750848,0.6570534674597275,1.767520559735635,1.0,0.02989023378124845,6.650909343377181
82.0,0.0,0.0,0.0994638671875,0.0045341796875,0.0,0.0,7.952631061210468,1.3268686559144884,-0.5196041038735992,13.336450660411051,3.0632387722931544,7.403617380904406,0.33025169966001955,1.4076920926334358,1.0,0.10654746600812981,2.949270043318186,1.183767973702027,-0.8599801200036318,30.116224159953504,4.8509218984216265,6.580368812044404,0.6708069287929399,1.9414859922036127,1.0,0.028431648689279703,6.858790928702501
83.0,0.0,0.0,0.09537597656249999,0.0040136718749999994,0.0,0.0,7.624084063918113,1.2778257846982801,-0.4948821364766313,12.557149411785964,3.4840860186045646,7.154480936754561,0.32613004678479307,1.5504137385013932,1.0,0.1056186868872181,2.9700398629291875,1.1312576363807276,-0.8560103378251793,29.25667360430028,5.643898507440687,6.296513649894269,0.6892204687106038,2.1746172759265825,1.0,0.02668150871631164,7.153638803490432
84.0,0.0,0.0,0.0912880859375,0.0034931640625,0.0,0.0,7.295537066625759,1.2373590627032165,-0.4701601690796634,11.777848163160877,3.9049332649159743,6.928365465478611,0.32200839390956654,1.6931353843693506,1.0,0.10468990776630638,2.9908096825401884,1.0887859482087325,-0.852040555646727,28.397123048647053,6.436875116459746,6.045964773165173,0.7076340086282678,2.4077485596495523,1.0,0.024931368743343583,7.448486678278364
85.0,0.0,0.0,0.07246533203125,0.00237646484375,0.0,0.0,5.791623811324814,1.2688017530797946,-0.4462989576587849,9.982306771907588,3.805754838062469,7.0588485934019545,0.3212083492872464,1.6091443960470626,1.0,0.09996954141303839,3.106850955178747,1.0690293635526174,-0.8537640724627078,26.970193780194393,7.017531014347912,5.881797732647456,0.7232390831693237,2.576656811054951,1.0,0.022212420805700694,8.048423839026924
86.0,0.0,0.0,0.053642578125,0.001259765625,0.0,0.0,4.287710556023869,1.309922207075484,-0.4224377462379065,8.186765380654299,3.706576411208964,7.196793988503603,0.32040830466492626,1.5251534077247746,1.0,0.0952491750597704,3.2228922278173053,1.0528695752090906,-0.8554875892786887,25.543264511741732,7.598186912236078,5.730153550985076,0.7388441577103797,2.74556506246035,1.0,0.019493472868057804,8.648360999775486
87.0,0.0,0.0,0.02795361328125,0.000634765625,0.0,0.0,2.297734574258446,1.0598054998689226,-0.4746085814417651,8.572366094754774,9.26563068577046,6.68902887102072,0.4562826530349765,1.8598549346551714,1.0,0.08711025817522788,3.476309712180071,0.9285553905959124,-0.8717152722752302,22.735814245702763,12.741228128223984,4.97939838512556,0.762121160553914,3.818558141646261,1.0,0.015571140813259082,10.105612988112213
88.0,0.0,0.0,0.0022646484375,9.765625000000002e-06,0.0,0.0,0.3077585924930228,0.9654234934780044,-0.5267794166456238,8.957966808855248,14.824684960331957,6.273878129572045,0.5921570014050267,2.1945564615855684,1.0,0.07897134129068538,3.7297271965428362,0.8719300806125521,-0.8879429552717716,19.92836397966379,17.88426934421189,4.461547532306618,0.7853981633974483,4.891551220832172,1.0,0.01164880875846036,11.562864976448942
89.0,0.0,0.0,3.3203125e-05,0.0,4.8828125e-06,1.4648437500000005e-05,0.0725171297284413,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0
