alpha,H,He,Cr,S,Cr_1,S_1,amu/ion,thetaK_Cr,thetaTilt_Cr,thetaM_Cr,thetaN_Cr,3dK_Cr,3dTilt_Cr,3dM_Cr,3dN_Cr,energyK_Cr,energyE_Cr,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S
64.0,0.0,0.0,0.058565429687500004,0.00201513671875,0.0,0.0,5.538016171064304,1.6192690484383143,-0.6446049400979125,9.387452371005924,2.158884773264425,8.283185307179584,0.4226516170001999,1.0,1.0,0.04910488905691643,4.657083683894793,1.491809869785378,-0.22721447354571825,3.2903217341977706,3.002916842299909,8.079445827617532,0.21508013181925417,1.0830986436914403,1.0,0.15826248833501694,2.140032044727709
65.0,0.0,0.0,0.0604248046875,0.0021062011718749997,0.0,0.0,5.7131385720540315,1.6142519424741186,-0.6413995423687937,9.039657510406636,2.2171433565114897,8.283185307179584,0.4332720194359293,1.0,1.0,0.04861486194063684,4.688877807498466,1.4802421937751358,-0.23066804770452193,3.380105186973316,3.061950182856819,8.041395598761342,0.21372184180057585,1.0992960035830563,1.0,0.15735677594217928,2.150139139310825
66.0,0.0,0.0,0.0622841796875,0.002197265625,0.0,0.0,5.888260973043759,1.6099543770187323,-0.6381941446396749,8.691862649807348,2.275401939758554,8.283185307179584,0.44389242187165867,1.0,1.0,0.048124834824357254,4.720671931102139,1.4690308261185494,-0.2341216218633256,3.469888639748861,3.120983523413729,8.003859381784013,0.21236355178189756,1.1154933634746722,1.0,0.1564510635493416,2.160246233893941
67.0,0.0,0.0,0.06690234375,0.00245068359375,0.0,0.0,6.325797219825899,1.5945931471408779,-0.6361157154235862,8.24133691700835,2.4198412494778667,8.283185307179584,0.45640501705676195,1.0,1.0,0.04682361753763046,4.811501193153522,1.431421571865035,-0.23615888624327197,3.67590838506042,3.3489387997845625,8.097045918071775,0.21065741790139722,1.2389051031319194,1.1614623532261719,0.14385637127515816,2.3270811755796164
68.0,0.0,0.0,0.06921142578125,0.002577392578125,0.0,0.0,6.54456534321697,1.5878342904155538,-0.6350765008155419,8.016074050608852,2.4920609043375235,8.283185307179584,0.4626613146493136,1.0,1.0,0.046173008894267065,4.8569158241792145,1.4137082796805083,-0.23717751843324514,3.7789182577161995,3.4629164379699793,8.151683494574561,0.20980435096114705,1.300610972960543,1.2421935298392577,0.13755902513806642,2.4104986464224543
69.0,0.0,0.0,0.0715205078125,0.0027041015625,0.0,0.0,6.7633334666080405,1.5816637632615818,-0.6340372862074976,7.790811184209354,2.56428055919718,8.283185307179584,0.4689176122418653,1.0,1.0,0.045522400250903663,4.902330455204906,1.3966629620174116,-0.23819615062321833,3.8819281303719793,3.5768940761553956,8.211468015900621,0.20895128402089688,1.3623168427891665,1.3229247064523437,0.13126167900097468,2.493916117265292
70.0,0.0,0.0,0.0767646484375,0.00299755859375,0.0,0.0,7.256634747230027,1.555043013096541,-0.6658133859188866,9.003610043783407,2.641990364417111,8.27804569015806,0.49004757203516924,1.0020239142675402,1.0,0.0446494847521644,4.967828675301925,1.4174974953070547,-0.31659804035747735,5.597005838222427,2.91453372099876,8.158190388606224,0.22027574168558833,1.314672932648505,1.2577417177747692,0.13459610851771417,2.4446376139029193
71.0,0.0,0.0,0.07938671875,0.0031442871093750003,0.0,0.0,7.5032853875410215,1.5435617552013028,-0.6817014357745812,9.610009473570432,2.6808452670270766,8.275479330239872,0.5006125519318212,1.0030358714013103,1.0,0.04421302700279477,5.000577785350435,1.4500304904947776,-0.35579898522460685,6.454544692147651,2.5833535434204418,8.13273474154946,0.22593797051793407,1.290850977578174,1.225150223435982,0.13626332327608393,2.419998362221733
72.0,0.0,0.0,0.0820087890625,0.003291015625,0.0,0.0,7.749936027852015,1.5330853008801646,-0.6975894856302757,10.21640890335746,2.719700169637042,8.272915266309482,0.5111775318284733,1.0040478285350807,1.0,0.04377656925342514,5.033326895398945,1.4965881087969883,-0.3949999300917364,7.312083546072874,2.2521733658421237,8.108077258969528,0.2316001993502798,1.267029022507843,1.1925587290971948,0.13793053803445365,2.3953591105405465
73.0,0.0,0.0,0.0856650390625,0.00344140625,0.0,0.0,8.098494389949721,1.5068060786015127,-0.7406466161517797,13.11005816386292,2.7121679902719977,8.144070180171731,0.5290953803905629,1.056089143093531,1.0,0.0427128831648257,5.11870914126184,1.4583480771440442,-0.3499810392356447,6.062077626585895,2.611521529376421,8.024732199655848,0.23270178061417718,1.28005176693246,1.1684636219121152,0.13046774288841279,2.5119627671338147
74.0,0.0,0.0,0.0893212890625,0.003591796875,0.0,0.0,8.447052752047426,1.4924151409009025,-0.7837037466732837,16.003707424368383,2.7046358109069537,8.020859386097145,0.5470132289526525,1.1081304576519815,1.0,0.04164919707622626,5.204091387124735,1.4437783487538733,-0.3049621483795531,4.812071707098914,2.9708696929107186,7.942484166571355,0.23380336187807454,1.2930745113570772,1.1443685147270357,0.12300494774237193,2.6285664237270834
75.0,0.0,0.0,0.0933662109375,0.00376416015625,0.0,4.8828125e-07,8.825958794658495,1.4568871986649932,-0.8242675646790424,21.71532438886767,2.7195110700638123,7.869857305200894,0.5605151330879744,1.1751528431921336,1.0,0.04069887230635692,5.286146124349787,1.431026464764049,-0.3894384610176801,7.291065487560457,2.6697986674884833,7.92866417212551,0.25022269218690163,1.2575419131424872,1.105284595012633,0.12554161698893673,2.5863149254492996
76.0,0.0,0.0,0.0974111328125,0.0039365234375,0.0,9.765625e-07,9.204864837269565,1.43692670938271,-0.8648313826848011,27.426941353366963,2.7343863292206705,7.726814603720941,0.5740170372232963,1.2421752287322858,1.0,0.03974854753648759,5.368200861574839,1.4632651248725428,-0.47391477365580714,9.770059268021999,2.3687276420662475,7.916387003952085,0.2666420224957287,1.222009314927897,1.0662006752982303,0.12807828623550155,2.544063427171516
77.0,0.0,0.0,0.1015498046875,0.0041083984375,0.0,4.8828125e-07,9.59679940325254,1.3905169743274115,-0.8721154622138094,29.999440404000882,2.9666896659540734,7.569774186769552,0.5887911333445996,1.320031446068948,1.0,0.03825756764054422,5.509561664142971,1.4402600685541826,-0.4799251284285284,10.811877329555488,2.393093615396082,7.8561760599691945,0.2645672326904579,1.2704203053921037,1.0850498664144577,0.125756527555151,2.5826200054996415
78.0,0.0,0.0,0.1056884765625,0.0042802734375,0.0,0.0,9.988733969235517,1.348729728174193,-0.8793995417428179,32.5719394546348,3.198993002687476,7.421674934893764,0.603565229465903,1.39788766340561,1.0,0.03676658774460085,5.650922466711104,1.4200085523211494,-0.48593548320124963,11.853695391088976,2.4174595887259165,7.798910303700964,0.262492442885187,1.3188312958563106,1.1038990575306853,0.12343476887480044,2.621176583827767
79.0,0.0,0.0,0.10806249999999995,0.004335449218750001,0.0,0.0,10.21099973207029,1.297619112926967,-0.872602756835104,32.49914195824351,3.584035485636205,7.172202625483051,0.6208997135097227,1.539781106831915,1.0,0.03557120413195253,5.777237148740408,1.375170113321437,-0.468893092775376,10.993772009979883,2.760112350395313,7.630325091961687,0.280028939522435,1.3463763243336968,1.0519495287653426,0.12467276099945274,2.6003139881170814
80.0,0.0,0.0,0.1104365234374999,0.004390625,0.0,0.0,10.433265494905063,1.2529494691778567,-0.8658059719273901,32.42634446185223,3.969077968584934,6.945754787713451,0.6382341975535425,1.6816745502582198,1.0,0.03437582051930421,5.903551830769712,1.3398501656255044,-0.45185070234950236,10.13384862887079,3.1027651120647097,7.466361544815236,0.297565436159683,1.373921352811083,1.0,0.12591075312410502,2.579451392406395
81.0,0.0,0.0,0.10956201171874996,0.00412939453125,0.0,0.0,10.349700124425826,1.2041594947534002,-0.8620807436030696,31.95090329124188,4.498482696715272,6.6892294860301,0.6561918847743793,1.8597078165075471,1.0,0.03265856596382885,6.109670843562684,1.2929126961566995,-0.4624960661267803,11.453716644051635,3.339618163587655,7.212115201239139,0.3213511315751951,1.5161134823956308,1.0,0.11736225779795098,2.7398383021567954
82.0,0.0,0.0,0.1086875,0.0038681640625,0.0,0.0,10.266134753946591,1.162714800295552,-0.8583555152787492,31.475462120631526,5.027887424845611,6.458678137312204,0.674149571995216,2.0377410827568747,1.0,0.030941311408353496,6.315789856355656,1.2518285250361334,-0.4731414299040583,12.77358465923248,3.5764712151106,6.9816118553246955,0.34513682699070725,1.658305611980179,1.0,0.10881376247179694,2.900225211907195
83.0,0.0,0.0,0.0982958984375,0.00306689453125,0.0,0.0,9.280715010787254,1.1189417728764273,-0.8542014327431642,30.795326362403465,5.698546423696172,6.216714008424475,0.6877320819223385,2.2458676159677076,1.0,0.02863191932762036,6.652557475004397,1.249978699755871,-0.4550604829173007,11.595479474716576,3.7007004822905873,6.933862402654875,0.3239170528758698,1.6895033964577286,1.0,0.10934435433976154,2.8890387829063515
84.0,0.0,0.0,0.087904296875,0.002265625,0.0,0.0,8.295295267627917,1.0821684785527759,-0.850047350207579,30.1151906041754,6.369205422546733,5.999675639445364,0.7013145918494611,2.4539941491785404,1.0,0.026322527246887228,6.989325093653139,1.2516749622613605,-0.43697953593054323,10.417374290200675,3.8249297494705745,6.8870573990232264,0.3026972787610324,1.7207011809352786,1.0,0.10987494620772614,2.8778523539055074
85.0,0.0,0.0,0.06122509765625,0.0013281249999999999,0.0,0.0,5.774520029494436,1.0934294142596814,-0.8448863463449072,27.26768933719317,6.419552507271393,5.97209095221003,0.7082432917077303,2.482058006373229,1.0,0.023294139241914674,7.586663979525575,1.2736272990783664,-0.40234362923578865,8.62291069557948,3.832940084522987,7.0190751629763835,0.30030112512505447,1.634262407996368,1.0,0.10824192463718325,2.9128847566775273
86.0,0.0,0.0,0.0345458984375,0.000390625,0.0,0.0,3.253744791360954,1.1069532892404732,-0.8397253424822353,24.42018807021094,6.469899591996054,5.944877859598064,0.7151719915659994,2.5101218635679174,1.0,0.020265751236942124,8.184002865398012,1.3086826343441553,-0.36770772254103407,6.828447100958284,3.8409504195753996,7.158786135655077,0.2979049714890765,1.547823635057457,1.0,0.10660890306664036,2.9479171594495472
87.0,0.0,0.0,0.0173759765625,0.0001953125,0.0,9.765625e-07,1.6919063587736656,1.024944448116166,-0.9448397284309041,37.3194273108229,7.626923121760295,5.2055193933801265,0.7502850774817238,3.4466291790479655,1.0,0.016202618212087832,9.543193427231571,1.3633778558616847,-0.579774466990054,8.651874198711504,3.975473920522707,7.593417653912333,0.48050326460517845,1.308009621878353,1.0,0.08581638625956373,3.6369658425320477
88.0,0.0,0.0,0.0002060546875,0.0,0.0,1.953125e-06,0.1300679261863774,0.9720612967768608,-1.049954114379573,50.218666551434865,8.783946651524536,4.6859452111388205,0.7853981633974483,4.383136494528014,1.0,0.012139485187233541,10.902383989065132,1.3994561999042834,-0.7918412114390739,10.475301296464723,4.109997421470014,8.114919404880794,0.6631015577212803,1.0681956086992492,1.0,0.06502386945248709,4.326014525614548
89.0,0.0,0.0,3.90625e-06,0.0,1.953125e-06,4.8828125e-06,0.0478958656280855,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0
